frame,object_id,x_position,y_position,confidence
162,1,185.42721749469476,575.5534690910769,0.6866328398386637
162,2,509.16835539572304,386.1934039588082,0.6823738765716552
163,0,341.1237210132347,387.74014493492837,0.7613766193389893
163,1,185.48083063709677,575.4674752636853,0.684726361433665
163,2,508.71444402421673,395.7797592675456,0.6802367496490479
164,0,340.59135265251683,387.510102911994,0.7614778677622477
164,1,185.7355592357931,575.6111509625035,0.6867895245552064
164,2,509.7811458252416,403.9300416601724,0.6782368731498718
165,0,336.2275153194104,386.2770555227062,0.7585741837819416
165,1,185.5193924396026,575.9907247684038,0.6899193366368612
165,2,508.71775168803396,414.11109628500213,0.6805916738510132
166,0,334.9035942294468,386.558738903706,0.7600448131561279
166,1,185.35414455978287,576.9683437343173,0.6869251728057861
166,2,506.3624965926781,421.55938613428367,0.6847145986557006
167,0,333.62570004719885,386.40909208067467,0.7584446907043457
167,1,185.23482413268238,578.3827306641502,0.6864840428034463
167,2,504.0766593884263,427.64152342932704,0.6786499428749085
168,0,333.3296967599879,386.03642630574996,0.7539369742075603
168,1,186.03218100610655,578.8991410332604,0.6847439924875895
168,2,501.7418421018474,434.77207349514094,0.6778276991844177
169,0,332.65377902193416,384.8690108937065,0.7554670333862304
169,1,187.07507567237587,579.305251571919,0.6844513336817423
169,2,498.65314257225725,446.23244049750014,0.6805102491378785
170,0,331.6697812602127,384.0701835659394,0.7597432295481363
170,1,187.88875191208797,582.0593155860637,0.6859350045522055
170,2,496.14110249945196,454.5020777650089,0.6788189291954041
171,0,329.23206560505514,384.1380975794207,0.7529064178466797
171,1,190.52143265398072,587.4774787050844,0.6906422813733418
171,2,493.2367346505212,467.8107464733163,0.67988872051239
172,0,327.8230561709018,383.33676406914395,0.7498700777689615
172,1,192.5308699846717,590.0244645333006,0.685794190565745
172,2,489.44619065494123,478.66811689837317,0.6634652543067933
173,0,324.2732695627967,384.9344334900096,0.7477052847544353
173,1,195.85187216827754,590.4458396168296,0.6847397446632385
173,2,485.6813625152734,485.8162634265091,0.6857049345970154
174,0,319.9038847934243,382.6959349510289,0.7473200956980387
174,1,198.36272490739265,590.9911724893893,0.6868013024330138
174,2,479.9226994425518,494.6467774846826,0.6865850830078125
175,0,316.87182403113314,384.0554983451396,0.7504752318064373
175,1,199.22913371915553,592.4400519136993,0.6874336640040081
175,2,474.68356483765604,497.1684028238053,0.6873806214332581
176,0,312.67022521756684,386.6579146751022,0.7507495085398356
176,1,199.3619218695921,592.3940197270764,0.6943697730700175
176,2,470.3550472878111,498.31479729833933,0.6863762283325195
177,0,308.40814482290125,391.7854677177546,0.7533105850219727
177,1,199.71535884183385,592.4528024063743,0.6944778283437093
177,2,466.65127834920503,503.113644757579,0.683700339794159
178,0,304.9194067477355,393.9082053165045,0.7508290290832521
178,1,202.31518231826888,592.5798082387676,0.6880847016970316
178,2,460.544730643374,512.2685859636229,0.6714262986183167
179,0,301.1122210008408,398.5659327981046,0.7516417821248371
179,1,203.17519017179012,592.351069738447,0.6893113374710084
179,2,455.7448300979323,519.0926850507327,0.6676734781265259
180,0,299.219383866619,401.3209128902871,0.7519467989603678
180,1,203.88315678325117,592.9050193741281,0.684477456410726
180,2,450.3553549950938,526.9376394539202,0.6850108671188355
181,0,296.08708376143824,407.19970839214994,0.7533649603525797
181,1,204.2655457465999,592.7685180200909,0.6801317930221558
181,2,443.329590149472,537.2930884192173,0.6550337433815002
182,0,293.46515590712323,414.2255064866658,0.7515748818715414
182,1,204.64159594155467,593.1522314042356,0.6854679187138876
182,2,436.2208615357252,545.9084496430306,0.6229941058158873
183,0,290.6966708548139,417.0182357700101,0.7488871574401855
183,1,204.9819643475622,593.5392839107324,0.6843119780222575
183,2,426.2861860776331,556.9512631741978,0.6793098616600037
184,0,288.5456283367717,421.4268334029803,0.7525781949361164
184,1,205.502094663938,593.7822541789195,0.6884096185366313
184,2,417.3718666755099,565.8625775863788,0.6846489763259888
185,0,287.9063289669724,426.5687923222891,0.7511506080627441
185,1,205.04399283575978,594.1200368771061,0.6912772178649903
185,2,407.5534141583319,575.1877925030808,0.6840686273574829
186,0,287.66749005638155,433.79860750127244,0.7489065329233805
186,1,205.5081206472493,594.0930734936246,0.6888693531354267
186,2,399.06241149370453,581.6263576901739,0.6823052978515625
187,0,288.1437689505037,436.0666584092953,0.749453115463257
187,1,205.97799926030697,594.3732286483952,0.68790522813797
187,2,391.6357813191617,586.3432796862038,0.6815672421455383
188,0,286.2843182244353,436.87189401104513,0.7490267594655355
188,1,206.1113277783426,594.0471200474283,0.6891627311706543
188,2,382.7601548907002,593.077048987374,0.6773919439315795
189,0,285.7384843498478,439.50972138697045,0.7489074071248373
189,1,206.56445146026306,594.3203298935694,0.6904452482859295
189,2,373.3949652295634,597.4857401143364,0.6705662512779236
190,0,284.72751241511213,440.70807677864656,0.7440294901529949
190,1,206.50604130078872,593.7423779011166,0.6927415450414022
190,2,365.70627409647955,602.4008776621818,0.6441004252433776
191,0,284.91005349936836,443.2267340984257,0.7412546793619791
191,1,207.06098539188935,594.100235375336,0.6934275031089783
191,2,358.1758142549446,603.2157532661317,0.6714532184600831
192,0,285.55157444273885,444.77594487927877,0.747458044687907
192,1,207.53484587344838,594.1313583056258,0.6890334566434224
192,2,352.763956166974,604.2096563007159,0.6578412747383118
193,0,287.6571229083418,447.01380489170117,0.7486519654591879
193,1,207.62562387225913,594.6910105086245,0.6884065469106039
193,2,345.8221027802131,610.4656962660396,0.644382005929947
194,0,289.75714407084416,449.0323194262627,0.7470766067504883
194,1,207.32504359340254,594.1492814063705,0.6913851499557495
194,2,337.39265903831347,611.6020773447748,0.6315932095050811
195,0,293.0017422394719,453.40886308739584,0.7489454269409178
195,1,207.57371001675054,594.085031328789,0.6920872966448467
196,0,294.2873195007305,455.9563629490512,0.7454790592193602
196,1,207.15895488292577,594.5302680212435,0.6907431602478028
197,0,293.95654716544783,456.9100225292193,0.7494945526123047
197,1,206.9147454499487,594.65740659319,0.6907855947812398
198,0,294.8773731578273,458.206158775035,0.7481484254201254
198,1,206.79918619954628,595.8111853444083,0.6926728645960489
199,0,296.8867509535653,459.1447752226292,0.7544846057891844
199,1,206.7515007101083,595.9846263564954,0.6897062540054321
200,0,299.7127410615472,460.8334292047546,0.7508131504058838
200,1,206.60299805891333,596.7076036882208,0.6885434905687968
201,0,300.1570907109774,460.77731834610483,0.7524009704589844
201,1,206.74140453208227,596.8800226652547,0.685264790058136
202,0,301.3834598728636,462.9738471929091,0.7543490886688232
202,1,207.25486680657764,597.9231656381163,0.6918525616327922
203,0,302.16065689242316,463.8964943053074,0.7505250453948976
203,1,207.0094511345364,597.4990979930511,0.6903876145680745
204,0,301.8561708661879,465.7322937386257,0.7527197678883871
204,1,279.1995262894705,610.4293921004836,0.73481707572937
205,0,303.173483853287,465.71690714596144,0.7504375616709392
205,1,276.85929733984864,609.9792822806094,0.7376795411109924
206,0,302.95557850184406,467.4033409780778,0.7482987721761069
206,1,275.06035957242034,609.4306917698935,0.7399802684783935
207,0,303.7178175095874,467.65104827777924,0.7464159488677978
207,1,274.59904526845645,608.1937939976121,0.7403680920600891
208,0,303.8578512078231,468.1680769659479,0.7470818996429444
208,1,274.03550026109014,607.0699965011187,0.7411831378936767
209,0,304.9079663840423,468.71858655311024,0.745684798558553
209,1,273.5331236491162,606.8510720369406,0.7394586801528931
210,0,305.27786054495283,469.24410443914536,0.7482154687245686
210,1,272.74009994554626,606.3790980690517,0.7408965945243835
211,0,305.91750287854524,470.46224739040093,0.7539887110392254
211,1,272.6197603704215,605.8388902694278,0.7415509104728698
212,0,306.7334085374702,470.7800036846318,0.7551584084828695
212,1,272.1961190859397,604.5231423277752,0.7400089979171752
213,0,307.0318061121477,471.5642864387776,0.7516758918762209
213,1,271.85069646061066,604.520344613736,0.7382073521614074
214,0,310.0135541731142,469.9500229968222,0.7528795719146727
214,1,271.2721736003348,604.4684701058086,0.7393288135528564
215,0,311.27524583461167,470.9975335554505,0.7529741446177164
215,1,270.6575648237621,605.1224672887746,0.7393523931503295
216,0,313.04249249705225,470.05117430806763,0.7565100510915119
216,1,270.9820852641693,604.4587035032249,0.7404183864593505
217,0,315.4586587881384,470.79999740683917,0.749728775024414
217,1,270.8414216056099,604.4707258435307,0.7390260457992553
218,0,317.057746587576,470.4423457093932,0.7518639882405598
218,1,271.289965539287,603.8191703446448,0.7403517127037048
219,0,317.9443066114792,470.7176968515462,0.7530168692270914
219,1,271.1840412762882,603.9121033143925,0.7405098915100098
220,0,318.3652427574909,469.3765077795627,0.7537532965342203
220,1,271.38818030203726,603.9277208713871,0.7414999127388
221,0,319.80824176532474,466.9892902400887,0.7518394629160564
221,1,271.9731970843061,603.4967310561783,0.741876471042633
222,0,320.0840643524901,466.1670962134866,0.7503915627797445
222,1,272.14420879553154,603.1719655666675,0.7420468091964721
223,0,321.5814725010407,464.589864641734,0.7470567067464193
223,1,272.4003654570942,602.33540143601,0.7422998070716857
224,0,322.7670688224142,464.13686052082727,0.7490205128987629
224,1,271.96005160805475,603.7159271701373,0.7402667164802551
225,0,323.71754553776805,463.35323785165565,0.7568037509918213
225,1,271.24766734432137,604.2007920211497,0.7383970618247986
226,0,323.1371431231248,463.4785334103795,0.7572198708852133
226,1,270.69333551780625,604.6576427858446,0.7384175300598145
227,0,322.88694118862776,462.30267056813597,0.7577234109242758
227,1,270.7067593312128,603.9628716940413,0.7394633531570435
228,0,323.50504713507877,463.4910831536285,0.7496336301167806
228,1,269.936174057544,604.197858083026,0.7406932950019837
229,0,324.7534974223666,462.4815414088101,0.7492782910664877
229,1,269.5648266874267,603.2208626188158,0.7408165335655212
230,0,325.9684153133708,463.89388798881697,0.7464444478352865
230,1,269.02150174592543,603.9085333265698,0.7431514620780945
231,0,326.85804691618375,462.4970386001601,0.7435066064198811
231,1,269.24162493885194,602.5938120931186,0.7379015326499939
232,0,327.95979678821374,462.6842786488869,0.7427459875742594
232,1,269.07542001947746,602.9451703590827,0.7425032377243042
233,0,328.9079741020863,462.3951173235034,0.7445864677429199
233,1,267.9403222377104,606.1073044898271,0.7392407178878784
234,0,328.9280155679632,462.3885814004776,0.7414870421091715
234,1,268.0262148636779,606.5696487023372,0.7406159400939941
235,0,328.7426232305956,461.96868661603156,0.7442302227020262
235,1,268.20600991250205,607.0290016538203,0.7399582862854004
236,0,328.91477878160816,460.9303109914181,0.7450137615203859
236,1,267.9169369314123,607.1653132647962,0.738579523563385
237,0,328.0691027068724,459.6760243283175,0.7475540955861408
237,1,267.82048028434116,606.6531111268285,0.7343360900878906
238,0,327.85069083350993,458.0063254358022,0.7459768613179524
238,1,267.6593077259257,606.1291671991412,0.7370841145515442
239,0,328.1295597815815,457.1455994239523,0.7471169312795004
239,1,267.1832727105889,606.3911632980944,0.7367495775222778
240,0,328.26785954858565,455.5452809822019,0.7449548403422037
240,1,266.91640831783457,606.2735676157166,0.7374442934989929
241,0,328.1293514001721,455.262185255367,0.7463986396789549
241,1,267.20430316303685,605.9205436546627,0.7395536661148071
242,0,327.32640961731164,454.2943326500028,0.7498576482137045
242,1,266.18661261879555,605.757443585179,0.7385676741600037
243,0,326.69436234655547,455.32124031429214,0.7513590176900227
243,1,265.36090622582833,606.5217445728686,0.7392238140106201
244,0,325.2057312642626,455.2606481042547,0.7493172168731691
244,1,264.82002013443525,606.5648491673024,0.7400288224220276
245,0,326.2752801790116,454.6638694750038,0.7509146054585774
245,1,264.1607512483736,606.0171206631849,0.739753270149231
246,0,326.24912241314166,453.32973161953737,0.7503415107727051
246,1,262.42359255265865,604.9357986442432,0.7399169206619263
247,0,326.4744944996872,452.85279476511596,0.7501646836598713
247,1,260.3527873814421,604.2007006296172,0.7362741470336914
248,0,325.1939123864451,451.8213703990295,0.750017245610555
248,1,259.5789699375193,603.0695708075065,0.737328290939331
249,0,326.37060366689707,451.5037250190991,0.7550968964894613
249,1,258.0537745837815,603.1521780630256,0.7369656085968017
250,0,323.2007549266737,450.36122736545553,0.7577083110809326
250,1,256.0889207372362,602.8427216248167,0.7358689308166504
251,0,317.24372286547697,447.2345388158894,0.760138702392578
251,1,252.1407684428257,603.7468639723842,0.7337019801139831
252,0,312.7637117466929,447.0120981927028,0.7535989125569662
252,1,250.55854646490062,604.9713374687624,0.7360795259475708
253,0,311.43636989139384,446.43361103222804,0.7599716345469156
253,1,246.78627962502827,605.8600939880241,0.7365445494651794
254,0,309.78836164986365,446.53298526775035,0.7614606698354086
254,1,242.68848946901204,606.0478090230932,0.7382677793502808
255,0,308.6142154383172,446.5547707213359,0.7609301408131918
255,1,239.0204275168623,604.9788358494972,0.7375530958175659
256,0,307.5582112395313,448.12954097396494,0.7585294882456463
256,1,236.8288835438197,603.8654757865619,0.739886200428009
257,0,306.5538400349368,447.1331055783716,0.7493279774983724
257,1,235.7654364584052,603.6062523234311,0.7383733510971069
258,0,306.3769631247465,445.80271482257615,0.7562077204386393
258,1,235.6395391165896,603.3978507439929,0.738881254196167
259,0,305.0327775573338,444.35222575628535,0.7642594973246256
259,1,235.5794205378263,602.3275208423643,0.7393133521080016
260,0,303.0088577801383,444.3431213039995,0.763529125849406
260,1,235.75559145120744,601.2074472589112,0.7416423916816711
261,0,299.646616484019,444.78217206941525,0.7546593189239502
261,1,235.48590792783165,599.9774589306014,0.7408922672271728
262,0,297.90075648843595,446.34012490785136,0.7597506682078045
262,1,235.59960018533607,598.9804682751223,0.7401388049125671
263,0,294.35484928382454,447.123258856457,0.7574638048807779
263,1,236.44561242431962,597.1650698617539,0.7414503455162048
264,0,290.4401762229598,447.763996152113,0.7487790107727049
264,1,235.37154834526555,594.5543787197881,0.7399733185768127
265,0,288.5335399688343,449.6905340454947,0.747526439030965
265,1,232.86265336063963,591.6364128640776,0.7380559802055359
266,0,287.25142760604683,449.81418852185624,0.7471180121103922
266,1,233.86954637421476,590.1977486040386,0.7394722700119019
267,0,285.86385438129486,449.51666657975517,0.7522551854451498
267,1,232.28956283204795,587.8946534056689,0.7360213756561279
268,0,284.5531940238291,448.308789299585,0.7454699516296387
268,1,229.4691147518214,584.808755352617,0.7350940704345703
269,0,283.2655377863679,448.9444264968005,0.7444328149159749
269,1,229.2929249427393,583.3407472192395,0.7346756458282471
270,0,282.3114054934198,447.20254952325814,0.7493026415506998
270,1,228.65261816250268,582.1977199940237,0.7363061547279359
271,0,281.2752873467913,447.5785881724057,0.7506116390228271
271,1,228.6641142636977,582.0694357387669,0.7404059290885925
272,0,281.0146067958197,447.1678713079213,0.7509609222412109
272,1,224.92301668535418,578.9112757855744,0.7392906427383422
273,0,280.69753648898507,446.6965429883177,0.7526831785837809
273,1,223.42157932700937,577.9772458990972,0.7348284363746643
274,0,280.21923353694325,445.93230157341173,0.7525000254313152
274,1,220.5265959195185,574.8960452483926,0.7352970480918884
275,0,279.4445234280949,447.0898201759399,0.753196891148885
275,1,219.94150467230702,574.585156887051,0.7376064777374267
276,0,279.1498016972945,446.9098812098108,0.7535603523254396
276,1,218.5392632588268,572.5279547153589,0.739588463306427
277,0,279.1002938629755,447.2801198085762,0.7532127062479654
277,1,218.62755399194717,572.6407053079673,0.7389302253723145
278,0,278.8217455658098,447.77142789286773,0.7523329893747966
278,1,218.89131268162214,572.0225956852253,0.7386203050613404
279,0,278.13655064519355,447.08447084260604,0.7542668660481772
279,1,219.36751493454375,571.2446337790444,0.7354638814926148
280,0,277.48791474894597,449.34738554983664,0.7522637844085693
280,1,219.81237533362358,570.5368526265378,0.7376561999320984
281,0,277.3502642316571,451.42555314277536,0.7519120693206786
281,1,219.5509815356096,570.1238204838876,0.7360378265380859
282,0,276.26692167869436,453.31114250252057,0.7530924479166666
282,1,218.79669722024133,569.7672423814863,0.735379159450531
283,0,276.0349471082826,453.1880096952372,0.7517495155334473
283,1,218.0698176044823,569.7052695155563,0.7349373459815979
284,0,275.4565231972324,453.65686636876745,0.7489922682444256
284,1,217.78053331292296,570.2122854557498,0.736649489402771
285,0,275.5949014288766,453.7487965491209,0.74964706103007
285,1,217.03100557303716,569.1599303025575,0.7368431448936462
286,0,275.54799368244574,454.2651995356199,0.7497086207071941
286,1,217.4592565027929,569.6083643342371,0.7359623908996582
287,0,275.86180096923283,453.9768424945881,0.7488233566284178
287,1,217.97654950052623,569.6362303534245,0.7365445256233215
288,0,275.5948207549862,454.03340563460984,0.7490086714426676
288,1,218.93963828129412,570.5128585255248,0.7383932709693909
289,0,275.4445848745322,454.3132000131293,0.7488430817921957
289,1,218.93092491800408,569.7376282240047,0.7380175232887268
290,0,275.35178845901305,453.86374137133487,0.7506111780802408
290,1,219.11084280109972,569.7484233982938,0.7376277446746826
291,0,275.55723226650423,453.4813210438648,0.7498764514923094
291,1,219.0550030952528,568.9466458607596,0.7388195753097534
292,0,275.63509083998736,453.60616984281745,0.7485520998636881
292,1,219.12541270163425,569.1838041602256,0.7378071784973145
293,0,275.44776592064227,453.29454252024993,0.7492972850799561
293,1,218.96278483743765,569.1241330819817,0.7375717759132385
294,0,275.5468303430171,453.3400451791158,0.748495896657308
294,1,219.21262134680904,569.4951549849192,0.7368302226066589
295,0,275.46584100255245,454.03253966804687,0.7482322374979654
295,1,218.99132888486372,569.8587389091641,0.7367405652999878
296,0,275.95052934036045,452.78550043157395,0.7492556571960449
296,1,218.71128771362095,570.1100523997399,0.7353375196456909
297,0,276.10507309785,453.83041819985556,0.7509093761444093
297,1,219.00086107762348,571.3491271032916,0.7360041856765747
298,0,276.09172816889816,453.4651487689688,0.7541429678599041
298,1,219.1708178959086,570.1504411730731,0.7351158022880554
299,0,276.2112022997635,453.88048621782923,0.7525710264841715
299,1,220.0396040705066,571.3344254992127,0.7344975709915161
300,0,276.46893875470386,453.49816539591467,0.7513394991556804
300,1,220.83207901435617,572.1733478208433,0.734791624546051
301,0,276.7662315740963,453.9228184264516,0.7539324442545574
301,1,220.46349944497769,572.5033130343955,0.7342451572418213
302,0,277.37170431539766,453.9719077820251,0.7530537287394207
302,1,219.29485088378198,571.4556257123139,0.7342395663261413
303,0,277.55462603806717,453.7658380929781,0.7540212790171305
303,1,218.82123568340924,571.8105405381621,0.7348476767539978
304,0,277.76943476754644,454.21070126611215,0.7533205350240072
304,1,218.44410145358478,571.3914392692415,0.7345593214035034
305,0,277.69004877436043,453.42517078375806,0.7534039656321209
305,1,217.77011855955942,572.029874131637,0.7360692977905273
306,0,278.21793244236557,453.99561001148504,0.752354876200358
306,1,216.89797100014903,572.7013985276662,0.734913957118988
307,0,278.2882530711189,453.8519802658856,0.7520443280537924
307,1,216.4156505765817,573.3766337074255,0.7324510812759399
308,0,278.22003895201703,454.2759923103653,0.7529868443806965
308,1,215.95030194816852,573.4904139371365,0.7336639046669006
309,0,278.6806940275911,453.6273340191796,0.7519131342569988
309,1,215.96139409854513,573.6336353788989,0.7346467137336731
310,0,278.7584496018112,454.1446871368818,0.7522817770640055
310,1,216.0175208044818,574.2673475604663,0.7347798466682434
311,0,279.31768461976037,454.1259247056159,0.7524742921193441
311,1,215.55868114907358,573.3030011753616,0.7355427742004395
312,0,279.35113999628777,454.1123331811754,0.752331272761027
312,1,215.03751518142337,573.0185845733079,0.7350107789039612
313,0,279.5621507995525,453.660489893464,0.7508137226104736
313,1,214.12766288191418,571.929347513864,0.7362619161605835
314,0,279.8761687787761,454.28531536860777,0.7524441560109457
314,1,213.31974991197762,571.403584212966,0.7375925421714783
315,0,280.2065254773145,454.35580421278655,0.7517856915791828
315,1,213.37178202573227,570.0614294812943,0.7307824373245239
316,0,280.7237684616081,454.46791594670793,0.7516558806101482
316,1,213.13013045809151,570.6659860970909,0.7377994537353515
317,0,280.92220241782843,454.8073893616312,0.7506898880004883
317,1,212.9623751246811,570.0774710260681,0.7368029475212097
318,0,280.7335075713093,454.2921411619662,0.7521817207336424
318,1,213.17108070920102,570.4929497229582,0.7376304030418396
319,0,280.68961767794116,454.4508498938072,0.7531189282735188
319,1,213.39536382331704,570.591157918914,0.7368395924568176
320,0,280.8306235064533,454.10830211103894,0.752268346150716
320,1,213.4193721094737,570.9131433353537,0.7360006928443908
321,0,280.3610657915362,454.3146475274967,0.7526887416839599
321,1,214.75625344270568,571.9116125913694,0.7294707655906677
322,0,280.84158437303716,453.69249264562256,0.7533099333445232
322,1,214.33269194692735,572.0178260656369,0.7378604173660278
323,0,281.2380122335966,454.8247337152759,0.752095667521159
323,1,214.1628812510789,572.5656424632513,0.7367156982421875
324,0,281.840479938484,455.00760181467973,0.7541795412699382
324,1,213.43701237521722,572.0442360715675,0.7381621718406677
325,0,281.9409590380391,455.05223694040336,0.7522583166758219
325,1,213.30473794296458,572.8743010607502,0.736397385597229
326,0,282.08680076429164,454.91342858237556,0.7517596880594889
326,1,213.13104950285756,572.0909768620265,0.7351710200309753
327,0,281.51960323953944,454.86860962506887,0.7527364412943521
327,1,251.5909090909091,585.6608391608391,0.9
328,0,282.076627092613,455.37914525532574,0.753132708867391
328,1,213.5999019224886,571.1048605544728,0.7382917404174805
329,0,282.3064156485088,454.67324600691603,0.7527314027150472
329,1,212.15649446333035,570.6683011675414,0.7374638438224792
330,0,281.3489593637442,455.20087612518194,0.7525951544443767
330,1,211.19886022152735,570.025021763568,0.7370315790176392
331,0,280.193725306749,455.14335817655746,0.754048204421997
331,1,210.52480541472872,570.1240709854184,0.7376974821090698
332,0,279.80765364731707,454.366359793041,0.7542521476745604
332,1,209.7815501330067,570.3219100787811,0.7375877857208252
333,0,279.3927132220637,454.001170946333,0.7543998241424562
333,1,209.31407731618108,571.3407136032541,0.7377801179885864
334,0,279.10590334357147,453.9407290134815,0.7545859495798748
334,1,207.62970461185563,572.5159607728818,0.736848223209381
335,0,279.2607969631563,452.8907668200807,0.7542389551798502
335,1,205.4097442791635,572.6612332045638,0.7402308702468872
336,0,279.3467001499541,453.0535195943093,0.7547502358754477
336,1,204.26977764152542,572.1429667455341,0.7383659958839416
337,0,280.01071783673575,452.69573219324974,0.755131721496582
337,1,203.40754457031005,570.2743606305023,0.7399299383163453
338,0,280.16084455422634,452.93406153482516,0.7535928090413412
338,1,202.09028581815465,569.5929104310629,0.7400383114814759
339,0,280.32448088842955,453.3045547918502,0.7556442419687907
339,1,201.2546751490107,567.7059670759676,0.7420689821243287
340,0,280.08944335837003,454.587093370149,0.7569698333740235
340,1,202.01385494596906,567.0726320498223,0.7405260324478149
341,0,280.5806749430983,454.76900539860054,0.7534848372141519
341,1,202.56369721931455,563.8330499086609,0.7386314153671264
342,0,279.86876864575277,455.34361037463395,0.7515464464823406
342,1,202.16605016498457,562.6762196928028,0.7398983716964721
343,0,278.7433951085267,456.56016265973534,0.7503987153371176
343,1,198.5247758825404,560.1654864557804,0.7391002655029296
344,0,278.1359152557391,456.1999110114049,0.7475343227386476
344,1,196.185490245814,558.9347844642074,0.741166627407074
345,0,277.9233933904329,456.6186177583314,0.7461416403452557
345,1,192.62713266329519,555.5830713375469,0.7411393284797668
346,0,276.7665657615517,456.2224070222147,0.750155480702718
346,1,181.48052431614394,547.0621115399812,0.7380751132965088
347,0,275.75188539698473,457.6360013510405,0.7517512798309326
347,1,170.97607703730844,539.0250104796396,0.7383485198020935
348,0,275.5840173800814,457.1375294959235,0.749589157104492
348,1,157.4300473326089,529.0207411911658,0.7411691427230834
349,0,274.54197671337965,458.1337800921232,0.7537564436594645
349,1,145.7673487237233,519.6433266237007,0.7407964587211608
350,0,273.3625568642674,458.2482828299597,0.7494894027709961
350,1,135.98973528984777,511.53155553902695,0.7406709551811218
351,0,272.30608412389665,458.86097964600896,0.7494405269622803
351,1,124.62429825277893,502.2830977211958,0.7387481451034545
352,0,271.7826101887326,459.1047607298525,0.7501941998799643
352,1,116.87531482138219,495.638750913091,0.7410770177841186
353,0,270.91724152267363,458.94736066427885,0.7513129711151123
353,1,110.31570275096338,489.7039145455709,0.7414739847183227
354,0,270.34050916404425,459.397773664156,0.7501314798990885
354,1,105.98433506996179,484.7864233608839,0.7424375176429748
355,0,269.70945617621106,460.1569393711977,0.7509002367655437
355,1,102.96097832140697,479.7623476097024,0.7422508835792542
356,0,269.5698928969719,460.7582083909238,0.7502964496612549
356,1,101.65691278040327,476.20713517254234,0.7404913783073425
357,0,269.9236975271384,459.6602805633895,0.7491818904876709
357,1,101.72237942531893,472.22845983052304,0.7405060052871704
358,0,269.49266650920237,461.1151481608247,0.7515726407368977
358,1,102.05574918619448,469.0393152222475,0.7390167355537415
359,0,269.5084892827887,460.71228492550296,0.7480419158935548
359,1,100.9691463964227,465.3834765383754,0.7392265915870666
360,0,269.3981288888131,461.6612002273267,0.7497761567433674
360,1,99.20922173089868,462.12400776341434,0.7416142582893371
361,0,269.03696970523777,460.9215915015107,0.7481306234995525
361,1,97.66544025622173,458.26502594801997,0.7389219641685486
362,0,269.0724231480554,461.64231911089576,0.7490288734436034
362,1,95.7438814328322,456.1463475928575,0.7418054938316345
363,0,268.7034052615385,461.9302177342981,0.7485011577606201
363,1,94.25900999873771,452.931063455984,0.739211094379425
364,0,268.8145930913891,462.452121765375,0.7489751974741617
364,1,93.53941027857239,451.11096779152405,0.7403505325317382
365,0,268.9374817995079,461.9615965006738,0.7485003312428793
365,1,92.14574484544812,448.10632881375693,0.7406140804290772
366,0,268.69282267036687,461.3079043251656,0.7485561370849609
366,1,91.11765640480947,445.84934388903156,0.7402275562286377
367,0,268.8110793252046,461.65385981026094,0.7492083708445231
367,1,88.17065504743249,442.57041458296004,0.7409277439117431
368,0,268.28812149279884,461.88131123637737,0.7461812655131022
368,1,86.78081468177001,439.5579115983866,0.7408941745758056
369,0,268.7454472642264,462.83000234640343,0.7496598879496256
369,1,85.0288781944336,436.0869752288105,0.7396216034889221
370,0,268.56784837314774,461.94816005680343,0.747809886932373
370,1,85.3626918512016,434.38113697159815,0.7395846009254455
371,0,268.4435921236143,462.2423259000558,0.7458502292633057
371,1,84.86793809931457,431.7040351855113,0.7391787648200988
372,0,268.6563827347116,461.51687686509945,0.7500946998596193
372,1,83.37950706616677,428.7165567953953,0.7408867716789246
373,0,268.4414391358985,462.335921803191,0.74820876121521
373,1,82.45162629632676,425.8339884597992,0.7394953966140747
374,0,268.3391239597227,461.9695031215522,0.750024445851644
374,1,79.8241092161111,421.9195300471089,0.7373444914817809
375,0,268.4497212422471,462.7226031128093,0.7474170207977296
375,1,79.49541127713883,420.42634767578284,0.7367936849594116
376,0,268.5634981702073,461.94579107323653,0.7489218870798746
376,1,77.59320738735359,418.1519008738627,0.73614901304245
377,0,268.2008361958278,462.2236122257547,0.745830217997233
377,1,76.03219224582439,416.4589564613458,0.7380591988563537
378,0,267.70122382249565,462.02835718303345,0.7459256649017334
378,1,73.60455400035755,411.15755724412486,0.7394224643707276
379,0,267.72718881942586,462.09587172340144,0.7464632511138914
379,1,72.23673632993518,407.0671433208238,0.7381762385368347
380,0,268.01695079242774,462.1965949460542,0.7467519442240397
380,1,70.00440576683124,403.01698058566717,0.7351449728012085
381,0,268.1890230461188,461.9047241065755,0.7450470129648844
381,1,69.19893621692557,401.49157467836625,0.7385275721549988
382,0,267.8258993614328,462.7228906371056,0.7460341453552246
382,1,67.82596434417248,396.4933329101227,0.7378293752670287
383,0,267.5087132950299,462.7015893408666,0.7465303421020509
383,1,67.84867274420067,392.53244775177984,0.7358538389205932
384,0,267.6527733666553,463.4817295078365,0.7459408760070799
384,1,65.90371034981682,385.1671815640079,0.7377967000007629
385,0,267.7824828839443,462.85209199983916,0.7467503547668457
385,1,64.24591251116385,379.63888549047715,0.7299627780914306
386,0,267.38649714409183,463.45947697312204,0.7469062169392903
386,1,61.7229966563112,371.4849470864114,0.7325109839439392
387,0,267.00042832335356,462.9687263149128,0.746617571512858
387,1,60.980933809876255,369.0788297293043,0.7291434049606323
388,0,266.84816848086973,463.76921149174467,0.7470711867014567
